pattern	constr_id	form	correct_number	cls_token_num	attr	len2_nsubj	len_prefix	len_context	que_id	freq	rel_nsubj_inversed	sent	pos
subj_rel_verb	542	monta	sing	sing	False	6	12	6	9	184	False	"On y lit : "" Une femme de Paris qu' on dit monta sur l' échafaud avec un drap mortuaire , dans lequel elle mit le corps et la tête ; mais comme on alloit dévaler ledit corps , la tête étant retombée sur l' échafaud , elle la prit et la mit en sa robe ; et étant descendue , elle la mit dans ledit drap , avec le corps qu' on mettoit dans un carrosse , etc "" . ( _ Journal du cardinal de Richelieu _ ; Amsterdam , Abrah . <eos>"	PRON PRON VERB PUNCT PUNCT DET NOUN ADP PROPN PRON PRON VERB VERB ADP DET NOUN ADP DET NOUN ADJ PUNCT ADP PRON PRON VERB DET NOUN CCONJ DET NOUN PUNCT CCONJ SCONJ PRON VERB VERB DET NOUN PUNCT DET NOUN AUX VERB ADP DET NOUN PUNCT PRON PRON VERB CCONJ PRON VERB ADP DET NOUN PUNCT CCONJ AUX VERB PUNCT PRON PRON VERB ADP DET NOUN PUNCT ADP DET NOUN PRON PRON VERB ADP DET NOUN PUNCT X PUNCT PUNCT PUNCT PUNCT NOUN NOUN NOUN ADP PROPN PUNCT PUNCT PROPN PUNCT PROPN PUNCT
subj_rel_aux	543	était	sing	sing	False	5	11	6	8	88321	False	On y voit que la tentative de réforme qu' on fit était confiée à une Grande Junte , tirée des principaux corps de l' État . <eos>	PRON PRON VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX VERB ADP DET ADJ NOUN PUNCT VERB DET ADJ NOUN ADP DET NOUN PUNCT
subj_rel_aux	544	est	sing	sing	False	22	28	6	25	884505	False	Par ces inductions , & cent autres qu' on pourroit tirer de l' expérience ordinaire , on peut voir facilement que la différence de prix qu' on paie est fondée sur des raisons naturelles & sensibles . <eos>	ADP DET NOUN PUNCT CCONJ NUM PRON PRON PRON VERB VERB ADP DET NOUN ADJ PUNCT PRON VERB VERB ADV SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX VERB ADP DET NOUN ADJ SYM ADJ PUNCT
subj_rel_aux	545	est	sing	plur	False	4	10	6	7	884505	False	Par exemple , cette valse de Faust que nous entendons est la première fois que je la trouve si belle , parce qu' elle traduit soudainement toutes les émotions de mon coeur . <eos>	ADP NOUN PUNCT DET NOUN ADP PROPN PRON PRON VERB AUX DET ADJ NOUN SCONJ PRON PRON VERB ADV ADJ PUNCT ADV SCONJ PRON VERB ADV ADJ DET NOUN ADP DET NOUN PUNCT
subj_rel_aux	546	fut	sing	sing	False	6	12	6	9	65713	False	Par la même raison , le chant du oiseau que j' entendis fut pour mon oreille une musique délicieuse ; ce n' était pourtant que le cri d' un moineau . <eos>	ADP DET ADJ NOUN PUNCT DET NOUN ADP NOUN PRON PRON VERB AUX ADP DET NOUN DET NOUN ADJ PUNCT PRON ADV AUX ADV ADV DET NOUN ADP DET NOUN PUNCT
subj_rel_verb	547	ressort	sing	sing	False	2	8	6	5	1450	False	Parfois cette sensation de modernité qu' on découvre ressort d' un mélange plus curieux de paysage et de sentiment . <eos>	ADV DET NOUN ADP NOUN PRON PRON VERB VERB ADP DET NOUN ADV ADJ ADP NOUN CCONJ ADP NOUN PUNCT
subj_rel_verb	548	servait	sing	plur	False	50	56	6	53	1297	False	Pendant qu' on poursuivait ainsi les prétendus auteurs de mon évasion , je sortais de la ville , et je gagnais Courtrai , où l' escamoteur Olivier et le saltimbanque Devoye m' enrôlèrent dans leur troupe pour jouer la pantomime ; je vis là plusieurs détenus évadés , dont le costume de caractère qu' ils quittaient servait merveilleusement à dérouter la police . <eos>	ADP SCONJ PRON VERB ADV DET ADJ NOUN ADP DET NOUN PUNCT PRON VERB ADP DET NOUN PUNCT CCONJ PRON VERB PROPN PUNCT ADV DET NOUN PROPN CCONJ DET NOUN PROPN PRON VERB ADP DET NOUN ADP VERB DET NOUN PUNCT PRON VERB ADV DET NOUN ADJ PUNCT PRON DET NOUN ADP NOUN PRON PRON VERB VERB ADV ADP VERB DET NOUN PUNCT
subj_rel_aux	549	sont	plur	sing	True	3	9	6	6	264728	False	Pensant que les liens d' amitié qu' il contracte sont pas encore suffisants , il veut remonter plus haut , et il examine les œuvres des hommes de l' antiquité ; il récite leurs vers , il lit et explique leurs livres . <eos>	VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADV ADJ PUNCT PRON VERB VERB ADV ADV PUNCT CCONJ PRON VERB DET NOUN DET NOUN ADP DET NOUN PUNCT PRON VERB DET NOUN PUNCT PRON VERB CCONJ VERB DET NOUN PUNCT
subj_rel_verb	550	ressemblent	plur	sing	False	39	45	6	42	602	False	Platonicien quand il cite le Timée , péripatéticien quand il cite Boèce , alexandrin par endroits , plus souvent disciple de l' Église latine , il n' entend pas être autre chose qu' un philosophe catholique , et les combinaisons d' idées qu' on peut ressemblent souvent à des centons plutôt qu' à un éclectisme . <eos>	NOUN SCONJ PRON VERB DET PROPN PUNCT NOUN SCONJ PRON VERB PROPN PUNCT NOUN ADP NOUN PUNCT ADV ADV NOUN ADP DET NOUN ADJ PUNCT PRON ADV VERB ADV AUX ADJ NOUN SCONJ DET NOUN ADJ PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADV ADP DET NOUN ADV SCONJ ADP DET NOUN PUNCT
subj_rel_verb	551	lancèrent	plur	sing	none	44	50	6	47	154	False	Plusieurs de ces recherches avaient , il est vrai , déjà été entreprises par M. Helmholtz , et même dans de meilleures conditions ; mais ces études lui furent d' une grande utilité quand il s' occupa plus tard du téléphone , et les expériences d' Helmholtz qu' il répéta lancèrent dans l' étude de l' application des moyens électriques aux instruments d' acoustique . <eos>	PRON ADP DET NOUN AUX PUNCT PRON AUX ADJ PUNCT ADV AUX VERB ADP NOUN PROPN PUNCT CCONJ ADV ADP DET ADJ NOUN PUNCT CCONJ DET NOUN PRON AUX ADP DET ADJ NOUN SCONJ PRON PRON VERB ADV ADV DET NOUN PUNCT CCONJ DET NOUN ADP PROPN PRON PRON VERB VERB ADP DET NOUN ADP DET NOUN DET NOUN ADJ ADP NOUN ADP NOUN PUNCT
subj_rel_aux	552	est	sing	sing	False	15	21	6	18	884505	False	Plusieurs lettres me sont parvenues , d' après lesquelles je dois croire que cette immense branche d' industrie qu' on nomme est disposée à faire un mouvement . <eos>	DET NOUN PRON AUX VERB PUNCT ADP ADP PRON PRON VERB VERB SCONJ DET ADJ NOUN ADP NOUN PRON PRON VERB AUX VERB ADP VERB DET NOUN PUNCT
subj_rel_aux	553	fut	sing	sing	False	7	13	6	10	65713	False	Pour atteindre ce but , le principal moyen de politique qu' il employa fut une alliance avec Alexandre Ier , empereur de Russie . <eos>	ADP VERB DET NOUN PUNCT DET ADJ NOUN ADP NOUN PRON PRON VERB AUX DET NOUN ADP PROPN ADJ PUNCT NOUN ADP PROPN PUNCT
subj_rel_verb	554	ferait	sing	sing	False	5	11	6	8	698	False	Pouvait-il imaginer alors que ce voyage de Russie qu' il saluait ferait , quinze ans plus tard , en proscrit , tandis que ce Chantilly éblouissant , dont il faisait , avec une si noble prodigalité , les honneurs au fils de Catherine , ne serait plus qu' une ruine , ouverte aux vents du ciel ? <eos>	PRON VERB ADV SCONJ DET NOUN ADP PROPN PRON PRON VERB VERB PUNCT NUM NOUN ADV ADV PUNCT ADP NOUN PUNCT ADV SCONJ DET PROPN ADJ PUNCT PRON PRON VERB PUNCT ADP DET ADV ADJ NOUN PUNCT DET NOUN ADP NOUN ADP PROPN PUNCT ADV AUX ADV ADV DET NOUN PUNCT VERB ADP NOUN ADP NOUN PUNCT
subj_rel_verb	555	ira	sing	sing	False	12	18	6	15	379	False	Prenons donc le soleil un certain jour à son lever ; la quantité de chaleur qu' il fournira ira évidemment en augmentant depuis zéro jusqu' à un maximum qui aura lieu à midi vrai , puis diminuera depuis ce maximum jusqu' à zéro . <eos>	VERB ADV DET NOUN DET ADJ NOUN ADP DET NOUN PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB ADV ADP VERB ADP NUM ADP ADP DET NOUN PRON VERB NOUN ADP NOUN ADJ PUNCT ADV VERB ADP DET NOUN ADP ADP NUM PUNCT
subj_rel_aux	556	était	sing	plur	False	3	9	6	6	88321	False	Puis , l' idée de Pologne qu' ils secouaient était revenue ; et , lâchant le jeu en pleine campagne , ils avaient sorti la lapine , curieux de voir si elle courait fort . <eos>	ADV PUNCT DET NOUN ADP PROPN PRON PRON VERB AUX VERB PUNCT CCONJ PUNCT VERB DET NOUN ADP ADJ NOUN PUNCT PRON AUX VERB DET NOUN PUNCT ADJ ADP VERB SCONJ PRON VERB ADV PUNCT
subj_rel_verb	557	fit	sing	sing	False	17	23	6	20	8361	False	Puis je lus l' admirable mémoire présenté devant la Cour de cassation par Me Mornard et le sentiment de estime que j' eus fit que se fortifier encore quand je le connus et que je pus apprécier sa haute et libre intelligence . <eos>	ADV PRON VERB DET ADJ NOUN VERB ADP DET NOUN ADP NOUN ADP PROPN PROPN CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADV PRON VERB ADV SCONJ PRON PRON VERB CCONJ SCONJ PRON VERB VERB DET ADJ CCONJ ADJ NOUN PUNCT
subj_rel_aux	558	furent	plur	sing	True	12	18	6	15	17318	False	Quand il atteignit les avant-postes de l' armée du cardinal , les témoignages de sympathie qu' il recueillit furent encore plus nombreux et surtout plus bruyants que ceux qu' il avait recueillis dans la ville , et ce fut précédé de la rumeur qu' excitait sa vue qu' il arriva à la petite maison du cardinal , dont les portes s' ouvrirent devant lui comme devant une ancienne connaissance . <eos>	SCONJ PRON VERB DET NOUN ADP DET NOUN ADP NOUN PUNCT DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADV ADJ CCONJ ADV ADV ADJ SCONJ PRON PRON PRON AUX VERB ADP DET NOUN PUNCT CCONJ PRON AUX VERB ADP DET NOUN PRON VERB DET NOUN SCONJ PRON VERB ADP DET ADJ NOUN NOUN NOUN PUNCT PRON DET NOUN PRON VERB ADP PRON SCONJ ADP DET ADJ NOUN PUNCT
subj_rel_aux	559	est	sing	plur	False	28	34	6	31	884505	False	Quand vous faites ces mouvements avec réflexion , vous les faites pour montrer aux autres votre liberté , ou pour vous la montrer à vous-même ; et cette sorte de triomphe que vous remportez est assurément un bien , dont vous avez la notion plus ou moins confuse et le sentiment plus ou moins vif : il y a ici un mobile , ne fût-ce que le plaisir d' agir , de se mouvoir , de se sentir maître de ses mouvements , de se sentir vivre . <eos>	SCONJ PRON VERB DET NOUN ADP NOUN PUNCT PRON PRON VERB ADP VERB ADP PRON DET NOUN PUNCT CCONJ ADP PRON PRON VERB ADP PRON PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADV DET NOUN PUNCT PRON PRON VERB DET NOUN ADV CCONJ ADV ADJ CCONJ DET NOUN ADV CCONJ ADV ADJ PUNCT PRON PRON VERB ADV DET NOUN PUNCT ADV PRON ADV DET NOUN ADP VERB PUNCT ADP PRON VERB PUNCT ADP PRON VERB ADJ ADP DET NOUN PUNCT ADP PRON VERB VERB PUNCT
subj_rel_verb	560	durent	plur	plur	True	12	18	6	15	955	False	"Quand vous serez aussi vieille que moi , vous saurez que les moments de calme que vous avez durent jamais longtemps "" . <eos>"	SCONJ PRON AUX ADV ADJ SCONJ PRON PUNCT PRON VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADV ADV PUNCT PUNCT
subj_rel_aux	561	était	sing	sing	False	9	15	6	12	88321	False	Quant au second article de l' arrêté , l' ordre d' expulsion qu' il contenait était aussi sans réplique . <eos>	ADV ADV ADJ NOUN ADP DET NOUN PUNCT DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADP NOUN PUNCT
subj_rel_verb	562	peut	sing	sing	False	4	10	6	7	69592	False	Quel que soit le deuil de convenance qu' elle affectât peut croire à la sincérité bien poignante de cette douleur . <eos>	ADJ SCONJ AUX DET NOUN ADP NOUN PRON PRON VERB VERB VERB ADP DET NOUN ADV ADJ ADP DET NOUN PUNCT
subj_rel_verb	563	firent	plur	sing	True	1	7	6	4	1616	False	Quelques bains de mer qu' il prit firent le plus grand bien . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB DET ADV ADJ NOUN PUNCT
subj_rel_aux	564	furent	plur	sing	False	1	7	6	4	17318	False	Quelques centaines d' hommes qu' on appelait furent opposés à ces hordes , et suffirent pour les contenir hors de portée jusqu' au lendemain . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX VERB ADP DET NOUN PUNCT CCONJ VERB ADP PRON VERB ADV ADP NOUN ADP ADP NOUN PUNCT
subj_rel_verb	565	confirment	plur	sing	True	1	7	6	4	467	False	Quelques coups de sifflet qu' il entend confirment dans cette idée , et troublent légèrement sa fermeté . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB ADP DET NOUN PUNCT CCONJ VERB ADV DET NOUN PUNCT
subj_rel_verb	566	rendit	sing	sing	False	31	37	6	34	1109	False	Quelques moments après , je vis de loin , vers la porte du petit cabinet , Mgr le duc de Bourgogne avec un air fort ému et peiné ; mais le coup d' œil que j' assenai rendit rien de tendre , et ne me rendit que l' occupation profonde d' un esprit saisi . <eos>	DET NOUN ADV PUNCT PRON VERB ADP ADV PUNCT ADP DET NOUN NOUN ADJ NOUN PUNCT NOUN DET NOUN ADP PROPN ADP DET NOUN ADV VERB CCONJ VERB PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB PRON ADP ADJ PUNCT CCONJ ADV PRON VERB ADV DET NOUN ADJ ADP DET NOUN VERB PUNCT
subj_rel_aux	567	a	sing	sing	True	42	48	6	45	355555	False	Quelques personnes m' ont dit que ce livre leur avait fait du mal ; je crois qu' il en est un plus grand nombre à qui ce livre a pu faire quelque bien ; car , après l' avoir lu , tout esprit aux douleurs qu' il exprime a dû sentir le besoin de chercher sa voie vers la vérité avec plus d' ardeur et de courage ; et quant aux esprits qui , soit par puissance de conviction , soit par mépris de toute conviction , n' ont jamais souffert rien de semblable , cette lecture n' a pu leur faire ni bien ni mal . <eos>	DET NOUN PRON AUX VERB SCONJ DET NOUN PRON AUX VERB DET NOUN PUNCT PRON VERB SCONJ PRON PRON AUX DET ADV ADJ NOUN ADP PRON DET NOUN AUX VERB VERB DET NOUN PUNCT CCONJ PUNCT ADP PRON AUX VERB PUNCT DET NOUN ADP NOUN PRON PRON VERB AUX VERB VERB DET NOUN ADP VERB DET NOUN ADP DET NOUN ADP ADV ADP NOUN CCONJ ADP NOUN PUNCT CCONJ ADV DET NOUN PRON PUNCT CCONJ ADP NOUN ADP NOUN PUNCT CCONJ ADP NOUN ADP DET NOUN PUNCT ADV AUX ADV VERB PRON ADP ADJ PUNCT DET NOUN ADV AUX VERB PRON VERB CCONJ NOUN CCONJ NOUN PUNCT
subj_rel_aux	568	est	sing	plur	False	4	10	6	7	884505	False	Qui croirait que cette ville de Paris que nous voyons est plus belle et plus triomphante que jamais ? <eos>	PRON VERB SCONJ DET NOUN ADP PROPN PRON PRON VERB AUX ADV ADJ CCONJ ADV ADJ SCONJ ADV PUNCT
subj_rel_verb	569	pourrait	sing	sing	False	24	30	6	27	7958	False	Quoi que tu m' aies assuré que le flageolet gagne beaucoup , cet instrument n' est pas encore très-adopté au Conservatoire , et l' espèce de partialité que je montrerais pourrait me faire du tort . <eos>	ADV SCONJ PRON PRON AUX VERB SCONJ DET NOUN VERB ADV PUNCT DET NOUN ADV AUX ADV ADV VERB ADP NOUN PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB PRON VERB DET NOUN PUNCT
subj_rel_verb	570	soit	sing	sing	True	2	8	6	5	41764	False	Quoique cette combinaison de gaz qu' on appelle soit dans le domaine de la communauté , si vous désirez un des gaz particuliers qui le composent , il faut le séparer ; c' est une peine à prendre , ou à rémunérer si un autre la prend pour vous . <eos>	SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADP DET NOUN ADP DET NOUN PUNCT SCONJ PRON VERB PRON DET NOUN ADJ PRON PRON VERB PUNCT PRON VERB PRON VERB PUNCT PRON AUX DET NOUN ADP VERB PUNCT CCONJ ADP VERB SCONJ DET PRON PRON VERB ADP PRON PUNCT
subj_rel_verb	571	change	sing	sing	False	34	40	6	37	3464	False	Rien n' est déjà plus gênant pour une créature naturellement timide que d' être l' objet d' un examen curieux ; mais s' il est fait par les yeux de la haine , l' espèce de souffrance qu' il cause change en un martyre intolérable . <eos>	PRON ADV AUX ADV ADV ADJ ADP DET NOUN ADV ADJ SCONJ ADP AUX DET NOUN ADP DET NOUN ADJ PUNCT CCONJ SCONJ PRON AUX VERB ADP DET NOUN ADP DET NOUN PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB ADP DET NOUN ADJ PUNCT
subj_rel_aux	572	est	sing	plur	False	19	25	6	22	884505	False	S' il est vrai qu' il soit très-dangereux de s' endormir en traversant les marais Pontins , l' invincible penchant au sommeil qu' ils inspirent est encore une des impressions perfides que ce lieu fait éprouver . <eos>	SCONJ PRON AUX ADJ SCONJ PRON AUX ADJ ADP PRON VERB ADP VERB DET NOUN PROPN PUNCT DET ADJ NOUN ADP NOUN PRON PRON VERB AUX ADV PRON DET NOUN ADJ PRON DET NOUN AUX VERB PUNCT
subj_rel_verb	573	commença	sing	sing	none	10	16	6	13	1949	False	Sa Prediction fut accomplie dès le lendemain ; car un vent de Midi qu' on apelle commença à se lever . <eos>	DET NOUN AUX VERB ADP DET NOUN PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADP PRON VERB PUNCT
subj_rel_aux	574	était	sing	sing	False	11	17	6	14	88321	False	Sans discuter cette opinion , le médecin assura simplement que ce changement d' existence qu' il exigeait était , à ses yeux , une question de vie ou de mort , une question de santé ou de folie compliquée à brève échéance de tubercules . <eos>	ADP VERB DET NOUN PUNCT DET NOUN VERB ADV SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX PUNCT ADP DET NOUN PUNCT DET NOUN ADP NOUN CCONJ ADP NOUN PUNCT DET NOUN ADP NOUN CCONJ ADP NOUN ADJ ADP ADJ NOUN ADP NOUN PUNCT
subj_rel_verb	575	devait	sing	plur	False	35	41	6	38	6967	False	Sans supposer à Bacon et à Descartes aucun dessein formellement irréligieux , peu compatible en effet avec la mission fondamentale qui devait absorber leur active sollicitude , il est néanmoins impossible de méconnaître que l' état de affranchissement qu' ils prescrivaient devait désormais conduire les meilleurs esprits à l' entière émancipation théologique , en un temps où déjà l' éveil mental avait été , à cet égard , suffisamment provoqué . <eos>	ADP VERB ADP PROPN CCONJ ADP PROPN DET NOUN ADV ADJ PUNCT ADV ADJ ADP NOUN ADP DET NOUN ADJ PRON VERB VERB DET ADJ NOUN PUNCT PRON AUX ADV ADJ ADP VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADV VERB DET ADJ NOUN ADP DET ADJ NOUN ADJ PUNCT ADP DET NOUN ADV ADV DET NOUN ADJ AUX AUX PUNCT ADP DET NOUN PUNCT ADV VERB PUNCT
subj_rel_aux	576	fut	sing	sing	False	8	14	6	11	65713	False	Ses oeuvres lui ont survécu , mais la place d' honneur qu' il méritait fut vraiment accordée qu' à l' aube de ce siècle . <eos>	DET NOUN PRON AUX VERB PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADV VERB ADV ADP DET NOUN ADP DET NOUN PUNCT
subj_rel_verb	577	ajoutaient	plur	sing	True	1	7	6	4	69	False	Ses vêtements de veuve qu' elle quitta ajoutaient encore à cette impression d' autorité . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB ADV ADP DET NOUN ADP NOUN PUNCT
subj_rel_aux	578	avait	sing	sing	True	6	12	6	9	47712	True	Si , entre autres , l' échelle de cordes que nous apporta avait été à sa place , c' est-à-dire pendue au cercle , au lieu d' être repliée à fond de cale , - où L. Godard s' obstina , aux deux départs , à la reléguer comme nouveauté inutile , - notre traînage en Hanovre eût été moins long , et ledit Godard n' aurait pas eu besoin d' exposer son jeune frère à se rompre le cou pour aller chercher à la force du poignet , par ces chocs terribles et pressés comme grêle , la corde de soupape échappée qui fouettait l' air ... <eos>	SCONJ PUNCT ADP PRON PUNCT DET NOUN ADP NOUN PRON PRON VERB AUX VERB ADP DET NOUN PUNCT ADV ADV VERB ADP NOUN PUNCT ADP NOUN ADP AUX VERB ADP NOUN ADP NOUN PUNCT PUNCT ADV PROPN PROPN PRON VERB PUNCT ADP NUM NOUN PUNCT ADP PRON VERB ADP NOUN ADJ PUNCT PUNCT DET NOUN ADP PROPN AUX AUX ADV ADJ PUNCT CCONJ DET PROPN ADV AUX ADV VERB NOUN ADP VERB DET ADJ NOUN ADP PRON VERB DET NOUN ADP VERB VERB ADP DET NOUN NOUN NOUN PUNCT ADP DET NOUN ADJ CCONJ VERB ADP NOUN PUNCT DET NOUN ADP NOUN VERB PRON VERB DET NOUN PUNCT
subj_rel_aux	579	est	sing	plur	False	2	8	6	5	884505	False	Si l' idée de grandeur que nous attachons est une source d' intérêt , le sentiment de notre faiblesse contre certains coups de la fortune , le besoin d' appui et de consolation en ouvrent une autre non moins abondante ; et souvent ces deux sensations se réunissent . <eos>	SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX DET NOUN ADP NOUN PUNCT DET NOUN ADP DET NOUN ADP DET NOUN ADP DET NOUN PUNCT DET NOUN ADP NOUN CCONJ ADP NOUN PRON VERB DET PRON ADV ADV ADJ PUNCT CCONJ ADV DET NUM NOUN PRON VERB PUNCT
subj_rel_aux	580	est	sing	plur	False	19	25	6	22	884505	False	Si vous montez un ton , il faut monter tous les autres pour conserver l' accord ; la première couche de couleur que vous posez est une sorte d' engagement que vous vous imposez , qu' il faut rigoureusement tenir jusqu' au bout , sous peine de ne produire qu' un barbouillage repoussant . <eos>	SCONJ PRON VERB DET NOUN PUNCT PRON VERB VERB ADJ DET PRON ADP VERB DET NOUN PUNCT DET ADJ NOUN ADP NOUN PRON PRON VERB AUX DET NOUN ADP NOUN PRON PRON PRON VERB PUNCT PRON PRON VERB ADV VERB ADP ADP NOUN PUNCT ADP NOUN ADP ADV VERB ADV DET NOUN ADJ PUNCT
subj_rel_verb	581	emportent	plur	sing	True	54	60	6	57	302	False	Soit qu' il s' élève par sa force ascensionnelle initiale ou en jetant du lest , soit qu' il descende en perdant son gaz naturellement ou par la volonté de l' aéronaute , le ballon ne cesse donc pas d' osciller dans le sens de la hauteur et , pendant ces oscillations , les courants d' air qu' il traverse emportent à peu près à leur gré . <eos>	CCONJ SCONJ PRON PRON VERB ADP DET NOUN ADJ ADJ CCONJ ADP VERB DET NOUN PUNCT CCONJ SCONJ PRON VERB ADP VERB DET NOUN ADV CCONJ ADP DET NOUN ADP DET NOUN PUNCT DET NOUN ADV VERB ADV ADV ADP VERB ADP DET NOUN ADP DET NOUN CCONJ PUNCT ADP DET NOUN PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB ADP ADV ADV ADP DET NOUN PUNCT
